"ql_id","timestamp","status","title"
"ql-20260916-008-560d","2026-09-16 01:08:28","已完成","review覆盖定向+守卫一致性checklist+独立复核回流槽"
"ql-20260916-009-8b37","2026-09-16 01:13:08","已完成","平台接口图登记链路A已知问题（EHS实证核查结论备查daemon仓）"
"ql-20260916-010-5423","2026-09-16 07:44:41","已完成","module子集测试面依赖测试自动发现——deps(auto)伪模块"
"ql-20260916-011-5972","2026-09-16 07:48:08","已完成","scan系测试套件内假flake根治——fixture分支名漂移"
"ql-20260916-012-086e","2026-09-16 11:00:41","已取消","登记两条待立项已知问题：③worktree隔离期跨仓命令锚定错位（guard命令名白名单无路径感知：cd ../注册仓 在worktree内指向worktrees目录锚点错位+cd不在只读白名单进人工审批——修法guard路径感知需完整流程…"
"ql-20260916-013-76ab","2026-09-16 11:01:09","已完成","登记两条待立项已知问题（③worktree跨仓命令锚定错位 ④QUICKLOG条目交织）——只落档不实施"
"ql-20260916-014-c49f","2026-09-16 11:07:10","已完成","worktree-guard跨仓命令锚点感知——known-issues③兑现（纠偏留痕+测试类从严放行）"
"ql-20260916-015-44dd","2026-09-16 11:27:54","已完成","QUICKLOG 多会话提交摩擦工具化——sillyspec quicklog commit 一键收编本会话条目（known-issues④ v1）"
"ql-20260916-016-914b","2026-09-16 12:03:14","已完成","EHS会话复盘第一批：跨仓测试降级+审查prompt纪律+清单校验前移+③类聚合+双根回归锁定"
"ql-20260916-017-2074","2026-09-16 13:52:21","已完成","resolveSpecDir 加 tmpdir 硬边界 + 失败行账本三处去噪（friction5 verify 移交项）"
"ql-20260916-018-b5e3","2026-09-16 16:38:42","已完成","EHS复盘第二批信任链加固与降噪"
"ql-20260916-019-a95c","2026-09-16 18:54:00","已完成","EHS复盘收尾批：review status 只读查询命令+B3 登记更正+锚定修复"
"ql-20260916-020-2476","2026-09-16 20:03:00","已完成","探针7跨卡归属+端点提取注释掩码+三条知识登记"
"ql-20260916-021-64c5","2026-09-16 22:55:41","已完成","同阶段复审findings回灌——复审prompt注入上一轮未决与已实证清单"
"ql-20260917-001-7cd6","2026-09-17 05:27:09","已完成","execute歧义裁决权限声明——非破坏性自行裁决+记录，破坏性停人"
"ql-20260917-002-5d8f","2026-09-17 05:48:53","已完成","plan全局硬约束段+实现者子代理触达"
"ql-20260917-003-d9c7","2026-09-17 06:04:13","已完成","plan全局硬约束段存在性warning校验"
"ql-20260917-004-1a8a","2026-09-17 08:59:47","已完成","quick流程反馈两修复——SKILL文档--input标必带+step3核对示例虚构占位化"
"ql-20260917-005-fe92","2026-09-17 10:39:14","已完成","用户驾驭小结（六）负面三修：①brainstorm「新建文件需 NEW: 前缀」核验在第 8 步末才拦（Step 6 写清单时无提示浪费一轮返工）②平台同步会话…"
"ql-20260917-006-1deb","2026-09-17 18:50:28","已完成","用户法证复现撤回「平台同步回写」归因后暴露的真实工具缺口：take-platform 回放/pull --spec 解包/worktree apply 三个批量…"
"ql-20260917-007-b35d","2026-09-17 21:45:44","已完成","doctor 新增归档完整性重扫维度 archive_integrity（对标 OpenSpec validate --archived，能力先行钩子后置）"
"ql-20260917-008-b66b","2026-09-17 22:05:55","已完成","提交边界守卫落地——AGENTS.md第18条加厚(L1)+husky pre-commit commit-guard(L2)…"
"ql-20260917-009-2ec3","2026-09-17 23:43:33","已完成","archive_integrity D14 收尾——豁免账本+簿记补勾+advisory 挂载+DB 漂移核实（用户裁决三件套…"
"ql-20260918-001-5faf","2026-09-18 06:49:35","进行中","批次A/C留档小债收口：①降级理由文法 HANDOVER_DOWNGRADE_REASON_RE 认 D-xxx@vN 带版本锚（现只认裸 D-\d+，批次A技术债务留档项）②test/check-syntax.mjs PENDING_EX…"
"ql-20260918-002-8ad7","2026-09-18 06:50:50","已完成","批次A/C留档技术债务三项收口（降级文法vN锚/白名单清理/正则族单点）"
"ql-20260918-003-911c","2026-09-18 07:37:35","已取消","(quick 任务)"
"ql-20260918-004-0e26","2026-09-18 07:38:37","已完成","PASS封顶双软开洞修复——移交表裸「无」占位行被按有效行计数 + 封顶条件①②④对facts字段缺失fail-open（批次A验收审核P0/P1收口）"
"ql-20260918-005-435a","2026-09-18 08:40:26","已完成","knowledge-stats 接入 L1 仪表盘——四类 fr-* 事件聚合+索引面扫描+承接引用率（L1 后续钩子 D-006 落地…"
"ql-20260918-006-f6e5","2026-09-18 17:32:28","已完成","影子 client 供给面接入（ceremony-risk-pricing 移交项 P3-1）：CLI 进程影子派发永不组装平台 client…"
"ql-20260918-007-e242","2026-09-18 19:34:49","已完成","消灭定价双轨：classifyReviewTier 未喂真实判级，plan_level=full 代理映射把实判 S1 的变更推成 S2 independent…"
"ql-20260918-008-5134","2026-09-18 20:03:31","已完成","成本优化波批1-0：基线锚落盘"
"ql-20260918-009-a081","2026-09-18 20:08:04","已完成","server.js 词边界：文件名型风险模式对定界符前缀漏界"
"ql-20260918-010-762a","2026-09-18 20:25:31","已完成","quality-scan 模块命中断链：native-worktree 收养态 0 命中误触发 PASS 封顶（回放实验假 NOTES 的唯一移交项）"
"ql-20260918-011-26fb","2026-09-18 23:20:06","已完成","批2 收尾义务：两模块卡契约摘要补齐"
"ql-20260918-012-8ff2","2026-09-18 23:21:40","已完成","主仓形态模块 0 命中：quality-scan diff 集在 apply 后只捕未提交 porcelain"
"ql-20260918-013-cd01","2026-09-18 23:34:39","已完成","probe8 FR 索引缺失：归档时降级无留痕"
"ql-20260919-001-3018","2026-09-19 05:45:23","已完成","heredoc 教训进 conventions（scan 文档=知识根，危险文件判定合理但本次纯增第 10 节——scan 产物本就该随实证更新）"
"ql-20260919-002-771f","2026-09-19 06:24:18","已完成","FR 活需求注入期 join：四面消费（brainstorm/plan/execute 首步+quick step1）"
"ql-20260919-003-d678","2026-09-19 06:54:00","已完成","修复决策追踪矩阵 linker 不剥引号——task 卡 frontmatter 引号数组全量静默失配"
"ql-20260919-004-cbd8","2026-09-19 07:03:13","已完成","补 verify 门快照层回归钉——native 收养态 untracked 新文件内容进快照（回放摩擦#5 永久钉）"
"ql-20260919-005-d56a","2026-09-19 07:16:33","已完成","修复 core-engine 边账拼接残行——ql-20260918-005-435a 收敛为完整单行"
"ql-20260919-006-120b","2026-09-19 07:17:42","已完成","quick --input 启动门上移到会话 id 生成前——拒绝路径不再宣告幻影会话、不再上报 agent 日志"
"ql-20260919-007-4e23","2026-09-19 07:24:41","已完成","verify 零模块命中但 diff 含测试文件时按变更测试子集兜底——不再裸 skip"
"ql-20260919-008-b7f3","2026-09-19 07:45:48","已完成","撞词类设计纪律落知识库：conventions.md + INDEX 路由（自 CLAUDE.md 迁移）"
"ql-20260919-009-5eb4","2026-09-19 07:55:13","已取消","护栏回放-受害者会话"
"ql-20260919-010-27b0","2026-09-19 07:56:14","已完成","quick 会话归属隔离：owner.json 绑定创建者 agent 身份，异会话变更操作拒绝（多 agent 防互踩）"
"ql-20260919-011-fcf4","2026-09-19 08:10:17","已取消","doc-ref 前置提醒：变更文档（decisions/design/task卡/verify-result）内源码引用须写仓根相对全路径+行号（src/foo.js:123），裸文件名（foo.js:123）在 docs-check 层1…"
"ql-20260919-012-15dd","2026-09-19 08:15:56","已完成","文档引用规范前置注入——变更文档源码引用写仓根全路径，防 pre-push 才拦裸名"
"ql-20260919-013-2c0e","2026-09-19 11:11:09","进行中","postmortem：ceremony 级联顺序死锁——追赶检查点末位 vs 双跑 error 先拦"
"ql-20260919-014-533f","2026-09-19 13:42:22","已完成","双跑事实面 checkpoint 污染修复（five-cuts 实证 45 文件虚增 23 条）"
"ql-20260919-015-85ab","2026-09-19 16:04:04","已完成","ceremony 级联死锁修复：双跑低报自动追赶重定价"
"ql-20260919-016-6b17","2026-09-19 18:41:25","已完成","恢复主仓 map blast 段（span-risk 会话 known-issues 登记的活风险收口）"
"ql-20260919-017-fa4d","2026-09-19 18:46:01","已完成","pre-push 测试债清偿：main 四处预存测试失败（536/5→542/542 绿）"
"ql-20260919-018-640f","2026-09-19 18:55:49","已完成","自举声明表校验钉——blast/span_risk 段丢失防复发（今日 blast 段丢失事故的结构性收口）"
"ql-20260919-019-344f","2026-09-19 19:16:24","已完成","钩子 #1"
"ql-20260919-020-dddf","2026-09-19 21:07:08","已完成","plan full 分级判据去项目特化——「CLI + 平台 + DB 联动」改通用「跨技术层联动」"
"ql-20260919-021-b5de","2026-09-19 21:29:03","已完成","通用性审计第二批——shipped prompt 九处具体项目专名清理（真实仓名/真实DTO/自身模块名/消费者命令名→中性占位或通用示例）"
"ql-20260919-022-1c3d","2026-09-19 21:47:01","已完成","通用性审计第三批——CLI 运行时消息与 scan 示例六处消费者专名清理（api-types/gen…"
"ql-20260920-001-63a5","2026-09-20 00:11:15","已完成","quick门禁monorepo子包感知修复——codeFiles分类器只认仓根src/test前缀，子包代码被误判纯doc跳过实测"
"ql-20260920-002-e219","2026-09-20 01:34:16","已完成","P0批四件——对撞实验2.25倍token差距的三大浪费源+假红根因收口"
"ql-20260920-003-04cf","2026-09-20 07:21:50","已完成","P1-5 v1 阶段跑者瘦会话——handoff命令+阶段完成尾提示"
"ql-20260920-004-3ad6","2026-09-20 08:28:38","已完成","run写路径所有权断言——双写碰撞直接根因修复（claim不抢不拒但写操作无assert）"
"ql-20260920-005-440a","2026-09-20 08:35:44","进行中","fr-index 追平两小刀（用户裁决）：①全文锚——新条目自动加「全文：.sillyspec/changes/archive/<变更>/requirements.md#FR-<局部号>」引用行（不复制正文零体积税；backfill同步补存…"
"ql-20260920-006-f534","2026-09-20 09:00:14","进行中","fr-index scenario-loss 检测（对撞对比唯一剩余内容差距，对标 OpenSpec 同名检查）：承接翻链时比对新旧条目场景集——被取代条目的场景名（场景正文行- 场景：X与摘要行；分隔）若在新FR的scenarios集（含…"
"ql-20260920-007-c8a2","2026-09-20 10:45:40","已完成","ceremony 项目化定价——S0~S3 判定阈值进 local.yaml（对话裁决：每个项目体系不一样）"
"ql-20260920-008-ec1c","2026-09-20 11:18:32","已完成","审查经济学三律——前置阶段23分钟审查等待的结构性收口"
"ql-20260920-009-2045","2026-09-20 11:35:30","已完成","审查只读纪律（第四律）——补三律缺口：审查子代理是法医不是外科医生，禁越权改被审产物"
"ql-20260920-010-7a19","2026-09-20 14:14:27","已完成","质量扫描伪影分诊+失败签名去重+module缺省收窄（对撞三轮68分钟单步机制收口）"
"ql-20260920-011-c0d4","2026-09-20 14:37:34","已完成","Wave 拓扑守卫：plan-postcheck 可合并相邻波对差值判据（伪并行串行链硬拦+深链 advisory）"
"ql-20260920-012-ff71","2026-09-20 15:11:17","已完成","spec-sync 网络同步转后台异步执行——--done 不再被网络尾巴拖住分钟级"
"ql-20260920-013-f8e3","2026-09-20 18:19:21","已完成","brainstorm→quick 转轨变更僵尸状态闭合（scale:small 刻意转轨 linked quick --done 即收尾）"
