"ql_id","timestamp","status","title"
"ql-20260619-005-c1b9","2026-06-19 16:20:00","已完成","修复 interactive-session 无法交互：cwd 目录不存在致 SDK spawn 秒挂 + 凭证 env 未注入"
"ql-20260619-007-7b2e","2026-06-19 22:12:30","已完成","修复 /runtimes 选中 active 会话不回显历史（active 统一走只读历史回看）"
"ql-20260619-006-7d2a","2026-06-19 22:11:30","已完成","workspace 详情页补充「切换 Daemon」改绑入口"
"ql-20260619-008-e4b7","2026-06-19 23:25:00","已完成","修复交互式会话面板高度无限增长（min-h-[520px] → 固定高度，对齐 app-pages 文档「限制 520px 区域内滚动」）"
"ql-20260620-002-f8c1","2026-06-20 01:10:55","已完成","修复 cursor 版本「待识别」+ cursor task 无法执行（绕过坏掉的 cursor-agent.ps1，daemon 直接解析 versions/<latest> 目录）"
"ql-20260620-003-d3f4","2026-06-20 12:54:36","进行中","修复 SQLAlchemy 连接池耗尽（SSE 流端点 + 后台任务持有请求级 session 不释放）"
"ql-20260621-001-5c9e","2026-06-21 11:30:00","已完成","ppm 所有人员字段改 PpmUserSelect 下拉(责任人/验证人/执行人按源范围过滤)"
"ql-20260621-002-a8f3","2026-06-21 12:10:00","已完成","PPM 看板重写为人员×日期矩阵布局 + 工时图表联动"
"ql-20260621-003-7b2e","2026-06-21 12:51:30","进行中","修完 ppm 所有 P2 剩余细节(InputNumber/模块CRUD/导出端点/列格式化)"
"ql-20260621-012-7d4a","2026-06-21 23:10:00","已完成","运行时列表：移除功能+会话入口下沉卡片+精简工具审批+卡片信息丰富"
"ql-20260621-013-b2e5","2026-06-21 23:26:37","已完成","AskUserDialogCard 改常驻手动输入框(移除选 Other 才出框的两步操作)"
"ql-20260622-001-a169","2026-06-22 09:03:56","已完成","修复 frontend Docker healthcheck 误报 unhealthy（base image alpine→slim 后 wget 缺失，HEALTHCHECK 改用 node 内置 fetch）"
"ql-20260622-002-ce1c","2026-06-22 10:01:42","已完成","替换项目 favicon 和 LOGO（favicon 用 jo7dg-bbu51-001.ico，LOGO 用 sillyhub_logo_transparent.png）"
"ql-20260705-005-3330","2026-07-05 15:33:12","已完成","修 scan-generate 500：start_scan_dispatch NoOnlineDaemonError 路径 rollback 冲掉 AgentSession 致 agent_runs 外键违约 + scan_provider 兜底 ""claude_code""（非 provider）改 ""claude"""
"ql-20260623-003-7c2e","2026-06-23 10:09:12","已完成","TopBar 用户菜单新增「切换平台」入口 + 退出登录二次确认 + 侧侧栏 LOGO 处显示平台名称"
"ql-20260623-004-8f2c","2026-06-23 14:35:00","已完成","修复 daemon notifySessionEnd 调 POST /sessions/{id}/end 因 user_id 不匹配返回 404（后端 /end 端点 daemon 身份改用 runtime 归属匹配）"
"ql-20260623-005-3e7a","2026-06-23 15:50:00","已完成（纯调研；曾尝试 running-skip 修复已 revert）","Q3 调研：silent running 期间 ""Request interrupted by user"" 根因排查（结论：非本项目 bug，无代码改动）"
"ql-20260623-006-7d3e","2026-06-23 21:01:01","已完成","修复 scan 初始化两个问题：sillyspec 命令 --dir 路径未加引号导致 Windows 反斜杠路径被 Git Bash 转义破坏 + AskUserQuestion dialog 被 daemon 5min 兜底超时 deny（与 backend 已有 dialog 不超时语义对齐）"
"ql-20260624-001-c4d9","2026-06-24 07:28:40","(未标)","修复 sillyhub-daemon 6 文件 pre-existing vitest 失败（5 文件 7 用例 + 额外 terminal-observer flaky；本次 codex 改动未引入回归，已 stash 到 HEAD 验证同样失败）"
"ql-20260624-002-b2f7","2026-06-24 09:03:54","已完成","修复 codex interactive session Windows 报 spawn EINVAL（codex-app-server-driver 漏接 resolveWindowsCmdShim，直接 spawn codex.cmd）"
"ql-20260624-003-a7f1","2026-06-24 09:29:32","已完成","优化 /runtimes 会话弹窗布局样式"
"ql-20260624-004-c8a2","2026-06-24 09:56:29","已完成","优化 /settings/api-keys 页面样式"
"ql-20260624-005-9f3a","2026-06-24 10:10:18","已完成","修复 workspace 详情页「同步」按钮 POST /spec-workspace/sync 返回 422（清理废 UI 遗留）"
"ql-20260624-006-b4e1","2026-06-24 11:22:33","已完成","daemon 启动加 runtime lock 强制单实例（防同机同 provider 双开共享 backend runtime_id 致 ownership 双通过 + WS 重连风暴）"
"ql-20260624-007-a9e3","2026-06-24 21:49:07","已完成","修复 codex interactive turn 卡死（parseTurnCompleted 吞 turn/completed 收尾信号致 AgentRun 永不收敛→inject 报 already has an active run；顺带加 codex stdout 调试日志）"
"ql-20260625-001-b9e4","2026-06-25 09:09:35","已完成","修复 DELETE daemon runtime 被 workspace 绑定时返回 500 → 业务级 409 友好错误"
"ql-20260625-002-7c3a","2026-06-25 13:52:38","已完成","修复 delete_runtime 软删 workspace 引用 dialect bug（软删引用自动 SET NULL 解绑）"
"ql-20260625-003-4d7a","2026-06-25 17:11:05","已完成","优化 Agent 运行日志展示，突出用户消息/Agent 回复并补充 token 用量"
"ql-20260626-001-4a8e","2026-06-26 01:25:09","进行中","修复 agent 实时日志展示：thinking 多行渲染裸露成 INFO（bug1）+ 实现""对话视图""为默认 tab（恢复 ql-20260625-003 丢失的诉求）+ 放宽 content 截断"
"ql-20260627-001-a3f2","2026-06-27 00:06:53","已完成","API key 认证 last_used_at 时间节流——修复每请求 UPDATE 同一行致行锁串行化的生产性能雪崩"
"ql-20260628-001-5f39","2026-06-28 11:58:11","已完成（commit 5f39f496，已 push main）","mission-console 刷新持久化 mission_id + Worker 日志内嵌拉取（修复刷新丢数据/日志不可控）"
"ql-20260628-002-e986","2026-06-28 12:48:44","已完成（commit e9866a0b，已 push main）","体现 Coordinator 拆解（summary + 团队结构可视化，不再黑盒）"
"ql-20260628-003-9135","2026-06-28 15:50:35","已完成（commit 913503ad，已 push main）","mission-console 创建表单加团队费用上限（budget_usd）配置"
"ql-20260630-001-b9ce","2026-06-30 09:00:46","已暂存（git add install.sh，未 commit；本机 .cmd 已手工修可立即用）","修复 install.sh 生成 Windows .cmd wrapper 的 bash heredoc 转义 bug（\${BUNDLE_NAME} 不展开 + WSL node 路径未转 Windows 格式）"
"ql-20260630-002-reparse","2026-06-30 23:10:00","已暂存（git add 4 文件，未 commit；DB 已临时 ALTER 生效；待 build backend 持久化）","reparse 支持 daemon-client 扁平 specRoot + repo-native/repo-mirrored 策略（修扫描文档/变更中心不显示）"
"ql-20260702-001-f3c7","2026-07-02 08:54:34","已完成","修复 install.sh 生成 Windows .cmd wrapper 在中文 Windows cmd.exe 下因 LF换行+UTF-8中文 REM 注释致解析报错（注释行被当命令执行）"
"ql-20260702-002-4ee9","2026-07-02 23:35:27","已完成","前端 agent 控制台 pending run 不可见修复（pending 并入活跃面板，琥珀""排队中""徽标）"
"ql-20260703-001-643f","2026-07-03 00:00:43","已完成","P0-B daemon claim interactive lease 后不执行修复（provider 归一化 claude_code→claude + early-return 回传标 failed）"
"ql-20260704-001-286c","2026-07-04 23:35:29","已完成","daemon-client 创建工作区撞 slug 唯一约束时 500 而非 409 修复"
"ql-20260704-002-3df4","2026-07-04 23:53:00","已完成","daemon-client spec-workspace/import 提示 cannot resolve server path 修复"
"ql-20260705-001-9b2e","2026-07-05 11:09:18","已完成","修复工作区配置卡片「扫描」按钮点击无效（handleScan 守卫仍用废弃的 workspace.daemon_runtime_id，daemon-entity-binding 后该字段恒 NULL 致静默 return）"
"ql-20260705-002-4c8a","2026-07-05 12:43:34","已完成","修 page.test.tsx 全量跑 flaky（default_agent provider 选择器测试 waitFor 没等 useEffect 异步加载 daemon providers → combobox 同步找不到）"
"ql-20260705-003-7e2a","2026-07-05 13:14:20","已完成","修 scan-generate 422（daemon-entity-binding 遗漏：ScanGenerateRequest 未加 daemon_id 字段，仍硬要求 legacy daemon_runtime_id，新工作区该字段恒 NULL）"
"ql-20260705-004-5e2f","2026-07-05 14:32:00","已完成","daemon WsClient 加 WS keepalive（ping/pong）防 docker NAT idle 断连致 import mid-rpc"
"ql-20260705-001-7c4a","2026-07-05 17:04:05","已完成","修 backend token 守卫治 input_tokens 永久 NULL（Claude cache 全命中 input=0 被 >0 守卫误杀）"
"ql-20260705-002-b8e1","2026-07-05 17:30:00","已完成","修前端 tool_kind 筛选守卫过严 + plan/ask/schedule 无按钮命中（C1+C2）"
"ql-20260705-003-c2d9","2026-07-05 17:45:00","已完成","减小 turn 卡片密度治 98 turn 大量空白（B）"
"ql-20260705-004-d73f","2026-07-05 17:55:00","已完成","筛选标签加 count 数字（C6 增强）"
"ql-20260705-005-e5a2","2026-07-05 17:50:00","已完成","前端输入词元合并 cache_read 治标签对应不上（C4）"
"ql-20260705-006-a1b7","2026-07-05 18:05:00","已完成","classify 改主命令判定治 sillyspec 误归（C3 两端同步）"
"ql-20260705-007-9f3c","2026-07-05 18:55:00","已完成","classifyLog 区分 tool_kind=ask 让 AskUserQuestion 进提问审批（C7）"
"ql-20260705-008-4e2a","2026-07-05 21:50:00","已完成","心跳/register 回填 PolicyCache 治写拦截 fail-closed deny（C8）"
"ql-20260706-001-a3f7","2026-07-06 02:32:59","已完成","scan dispatch 失败路径去 rollback + provider 兜底改 claude 治 scan-generate 500（续 scan-generate-failure-chain，注释原误标 ql-20260705-005 撞前端词元修复，已改 ql-20260706-001）"
"ql-20260706-002-b5e8","2026-07-06 02:41:07","已完成","tool_result 继承 tool_use 的 tool_kind 治命令输出在 SillySpec 筛选消失（续 d751a871）"
"ql-20260706-004-7c4a","2026-07-06 03:30:53","已完成","变更详情页两个数据显示 bug——智能体执行日志串台 scan run + 变更文件结构树空（change.path 多 .sillyspec 前缀）"
"ql-20260706-003","2026-07-06 03:10:00","已完成","spec 工作区导入(import)链路 4 处治 get_spec_bundle 导入必断（WS 1009 + tz 笔误 + SSE keepalive + close code 日志）"
"ql-20260706-005","2026-07-06 03:50:00","已完成","init lease 完整链路适配 daemon-entity-binding + 三态展示 bug（续 ql-003 遗留 init_synced_at 未实现）"
"ql-20260706-006-0b32","2026-07-06 09:21:14","已完成","daemon-client 模式 change dispatch 静默失败（backend 容器 stat 宿主 root_path 恒失败）"
"ql-20260706-007-7f3a","2026-07-06 10:27:50","已完成","修复 generate_projects 的 depends_on 聚合作用域 bug（“万物依赖万物”垃圾关系 + 自环）"
"ql-20260706-008-fe27","2026-07-06 10:45:11","已完成","daemon 拼 claude permission 含过时 MultiEdit 工具致 cli 2.1.193 启动 exit 1（change dispatch 卡 init 没下文）"
"ql-20260706-009-a68c","2026-07-06 11:34:16","已完成","daemon stderr 错误不 forward + backend run failed 不写 error log 致前端看不到 529/失败原因（两端修）"
"ql-20260706-010-a076","2026-07-06 13:29:41","已完成","daemon fire-and-forget forward 在 claude exit 后丢尾部消息（429 attempt/API Error/最后 tool_result 全丢）"
"ql-20260707-001-a3e7","2026-07-07 14:20:38","已完成","修 pytest 2 处失败：allowed_roots PUT version 派生取错对象（bug）+ init lease kind 测试陈旧断言 interactive"
"ql-20260709-001-7e3a","2026-07-09 10:36:28","已完成","tool_result 命令输出被硬截断 3000 字符致 scan/构建/测试日志尾部丢失（interactive+batch 双路径 + 前端兜底）"
"ql-20260709-002-1b8c","2026-07-09 11:02:00","已完成","日志回显链路其余截断点放宽（A 类 8 处源码：命令行/思考/run输出/前端预览，B 类防刷屏保留）"
"ql-20260709-003-a2f5","2026-07-09 11:17:00","已完成","thinking 被 [SYSTEM:thinking_tokens] 穿插截断成碎片 + thinking_tokens 默认不显示（前端 normalize 治）"
"ql-20260709-004-f0a1","2026-07-09 11:14:00","已完成","变更详情页变更文件区：html 渲染预览 + 交互反转（默认预览/点编辑才编辑，纯文本统一默认只读源码）"
"ql-20260722-002-a3b9","2026-07-22 09:45:26","已完成","ppm/task-plans 查询区与列表调整：视图移出展开且默认全部、删月份、按计划开始时间正序、列重排"
"ql-20260721-002-b7f3","2026-07-21 18:07:08","已完成","工作台「缺陷数量」口径修正：duty=我 OR 当前处理人含我（原仅 duty=我，处理人非责任人漏统计致偏少）"
"ql-20260721-003-c90e","2026-07-21 15:40:00","已完成","项目计划 project_manager_name 后端兜底回填（修复选了经理只带 id 不带 name 致列表裸露 UUID）"
"ql-20260722-001-b4c1","2026-07-22 09:00:48","已完成","看板任务详情「任务描述」显示暂无描述修复——回填 ppm_plan_task.task_description 历史空值（从关联明细同步）"
"ql-20260722-004","2026-07-22 11:45:00","已完成","问题清单创建人可见修复 + 详情页展示创建人/创建时间"
"ql-20260722-005","2026-07-22 13:47:19","已完成","看板任务详情抽屉「子任务」tab（恒空）改为「执行记录」tab（只读），对齐任务计划/问题清单详情"
"ql-20260722-008-702f","2026-07-22 15:51:35","已完成","(quick 任务)"
"ql-20260722-012-dddb","2026-07-22 20:48:47","已完成","(quick 任务)"
"ql-20260723-010-32d6","2026-07-23 14:55:59","已完成","(quick 任务)"
"ql-20260723-011-8253","2026-07-23 15:38:58","已完成","(quick 任务)"
"ql-20260724-001","2026-07-24 22:16:04","已完成","任务计划页面查询条件下拉加输入搜索（项目/状态下拉补 showSearch，PC+移动端）"
"ql-20260726-001-ac8a","2026-07-26 11:33:35","已完成","(quick 任务)"
"ql-20260726-002-1180","2026-07-26 11:33:54","已完成","(quick 任务)"
"ql-20260726-003-7d4e","2026-07-26 12:57:34","已完成","修 audit hook 对复合主键表崩溃(_get_resource_id 硬编码 instance.id)"
"ql-20260726-004-e9db","2026-07-26 13:36:14","已完成","(quick 任务)"
"ql-20260726-005-a43f","2026-07-26 22:59:30","已完成","(quick 任务)"
"ql-20260727-007-685f","2026-07-27 16:39:26","已完成","(quick 任务)"
"ql-20260728-001-c979","2026-07-28 01:02:00","已完成","修复 main 上 5 个预存后端测试失败（alembic head 快照过期 / provider_config 漏 settings_config 常量 / workbench calendar 跨月底幽灵日期）"
"ql-20260728-002-21aa","2026-07-28 10:35:33","已完成","登录加 IP 限流（5 次/分）+ 失败 3 次滑块验证"
"ql-20260728-003","2026-07-28 17:33:00","已完成","登录滑块验证换「我不是机器人」点按 + 登录页 UI 现代化 + 修 token 闭包 bug"
"ql-20260728-004","2026-07-28 22:20:00","已完成","CLAUDE.md 加前端类型同步规则(防 api-types 落后后端)"
"ql-20260728-008-375b","2026-07-28 22:48:06","已完成","修阿里云全站周期性卡 17s（idle_in_transaction 超时 10s 误伤长事务）"
"ql-20260729-001-30e5","2026-07-29 10:36:05","已完成","登录验证码吞密码错误提示修复(验证通过+错密码→401,不再绕 423)"
"ql-20260729-002-833d","2026-07-29 10:58:32","已完成","修后端测试 collection ERROR 阻塞(conftest 漏 import ppm.project.model)"
"ql-20260729-003-2ff0","2026-07-29 11:08:57","已完成","修 migration 测试债让 auth 全绿(断言""是 head""→""在链中存在"")"
"ql-20260729-004-5845","2026-07-29 14:31:35","已完成","(quick 任务)"
"ql-20260729-005-6122","2026-07-29 22:18:14","已完成","/runtimes 会话弹窗对话/过程分流（对话·全部二态切换）+ 气泡视觉升级"
"ql-20260730-001-70ae","2026-07-30 10:55:00","已完成","PPM 执行记录「开始=结束时间」修复（任务计划+问题清单）"
"ql-20260730-003-f13c","2026-07-30 13:08:25","已完成","/runtimes 会话弹窗工具 use/result 配对+状态徽章+思考同类合并"
"ql-20260731-001-3abf","2026-07-31 14:50:34","已完成","平台技能清单显示每个技能描述（manifest 增 skills 摘要字段）"
"ql-20260801-003-baf7","2026-08-01 23:00:26","已完成","交互式会话展示 AskUser 问答历史（已答/历史回看可见）"
"ql-20260801-004-39b7","2026-08-01 23:54:30","已完成","交互式会话工具卡片状态徽章修复（Runtime Policy 拒绝正确显示✗）"
"ql-20260802-001-22dd","2026-08-02 00:09:03","已完成","AskUser 提问记录跟会话顺序穿插到对应轮次（不再堆顶）"
"ql-20260802-002-3b75","2026-08-02 00:45:12","已完成","「全部」视图 AskUser 渲染为工具调用卡片（和 Write/Bash 一致）"
"ql-20260802-003-98a0","2026-08-02 01:04:58","已完成","AskUser 卡片显全部选项 + 思考/工具/提问按时间线连贯有序"
"ql-20260803-003-cb34","2026-08-03 14:26:25","已完成","POST /api/workspaces 复用已存在工作区（同 root_path active/pending/软删）时必须显式提示"
"ql-20260804-001-4a3e","2026-08-04 09:54:26","已完成","borrow 前端清债：本地兜底类型切回 OpenAPI 生成类型 + 删过时注释"
"ql-20260805-001-8d02","2026-08-05 08:32:21","已完成","change 2026-08-04-agent-profile-ui-redesign 表述勘误：owner 离开后「仍可见」+ 聚合响应命名 AgentProfileAggregatedListResponse"
"ql-20260805-002-6600","2026-08-05 13:54:11","已完成","工作区详情页去除冗余类型断言（MemberBindingWithShared 已成别名）"
"ql-20260805-003-7c2d","2026-08-05 21:30:00","已完成","change 2026-08-05-daemon-kill-channel-unify 文档同步（task-14）：CONCERNS/INTEGRATIONS/QUICKLOG + 4 处 spec 勘误"
"ql-20260806-001-0da9","2026-08-06 08:43:56","已完成","gen:types 在 frontend/daemon node_modules 半坏时（openapi-typescript 包在但 .bin shim 缺）…"
"ql-20260807-001-f9ba","2026-08-07 08:43:12","已完成","pre-commit mypy 改单文件扫（staged .py）+ 全仓提醒不拦截"
"ql-20260807-004-e5bf","2026-08-07 20:26:54","已完成","opencode 供应商预设数据先备（仅前端数据模块）"
"ql-20260808-001-4068","2026-08-08 23:25:47","已完成","安全加固三联：gateway 子进程环境隔离 + admin 支配权校验 + PPM 成员经理校验"
"ql-20260809-001-c283","2026-08-09 06:36:18","已完成","修 complete_stage 的 stages 非深拷贝（last_stage_completion 不落库）"
"ql-20260809-002-4219","2026-08-09 06:49:05","已完成","sweep 关闭 ql-001 的 7 处 stages 非深拷贝外溢"
"ql-20260809-003-56db","2026-08-09 06:56:24","已完成","多代理审计 8 个低风险单点修复（release 死路由 / incident 漏校验 / request_id / OOM / 时区 / SSE 日志 / 升级按钮 / 调试 log）"
"ql-20260809-004-298c","2026-08-09 14:14:22","已完成","修复 backend 登录测试 redis 跨测试污染 flaky（全量 HTTP_423 captcha 误触发）"
"ql-20260810-003-3aa6","2026-08-10 21:21:07","已完成","修复 ImportModuleModal 确认导入按钮 flaky 竞态（selectedRowKeys 异步初始化改同步）"
"ql-20260811-001-8cb0","2026-08-11 08:49:15","已完成","修复 tool_gateway test_ssrf.py mypy CI 错误（变量作基类 Invalid base class）"
"ql-20260811-002-a623","2026-08-11 13:25:25","已完成","修复变更详情页次线侧栏「变更文件」「会话调试」两个宽内容卡在 320px 窄栏里挤崩不可用"
"ql-20260811-004-067d","2026-08-11 13:54:40","已完成（⚠️ quick --done 审计拦删除无法收尾，经用户确认直接 git 提交）","删 change-detail-layout-rework 遗留死代码 CollapsibleCard（组件+测试）"
"ql-20260811-005-6881","2026-08-11 15:21:05","已完成","修复 platform_sync 进度同步端点并发首推撞 platform_change_progress_pkey 唯一键导致 500 的 bug"
"ql-20260811-006-0ae1","2026-08-11 20:40:24","已完成","ruff check . 报 2 个 I001 import 排序错误 + 1 个无效 # noqa 指令警告"
"ql-20260811-007-5c03","2026-08-11 20:48:15","已完成","CI 上 change-stage-header.test.tsx 2 个用例失败（expect 2026/8/11"
"ql-20260811-008-3d00","2026-08-11 20:51:57","已完成","ruff format --check 报 2 个已提交文件格式不符（agent/service.py 折行 + migration 2026081110450…"
"ql-20260811-009-3b32","2026-08-11 21:43:09","进行中","(quick 任务)"
"ql-20260811-010-2512","2026-08-11 21:43:54","已完成","批量修复前端剩余 Date 的 no-arg toLocaleString()/toLocaleDateString() 漏传 zh-CN 的潜在 locale…"
"ql-20260812-001-6eb8","2026-08-12 11:33:24","已完成","给 platform_sync 补 GET /api/changes/{name}/approval 端点"
"ql-20260812-002-7ca3","2026-08-12 15:04:24","已完成","后端 pytest 全量 12min 太慢 + member_runtimes 10 ERROR 阻塞"
"ql-20260812-003-0632","2026-08-12 15:50:10","已完成","后端 pytest 全量压到 2 分钟以内"
"ql-20260812-004-f361","2026-08-12 16:20:08","已完成","挖掉 test_lease_service 残留 3-5s 慢点"
"ql-20260812-005-f981","2026-08-12 16:37:11","已完成","消除 test_orchestrator 34s 偶发慢点"
"ql-20260812-007-d086","2026-08-12 20:43:59","已完成","修 daemon preflight Win execSync timeout 杀不掉 npm 孙进程致启动卡死"
"ql-20260812-008-c860","2026-08-12 21:36:52","已完成","测试质量审查6维度后修P0安全/正确性项"
"ql-20260812-009-976d","2026-08-12 21:42:49","已完成","测试审查 P1 批隔离/flaky 加固（后台 task 残留 / redis 跨 worker / webhook 4xx / team-progress 真 timer 等 6 项）"
"ql-20260813-001-f9af","2026-08-13 08:42:37","已完成","测试质量审查 P2 重构脆裂项评估并修值得改的"
"ql-20260813-002-cf43","2026-08-13 09:20:44","已完成","修复全量 pytest 9 failed+9 error"
"ql-20260813-003-f61b","2026-08-13 11:07:12","已完成","修复 daemon /daemon/install.ps1 分发给 PowerShell irm 管道 iex 时中文乱码"
"ql-20260813-004-a004","2026-08-13 14:02:17","已完成","修 daemon 同步到服务器（kind=spec-sync 回灌）HTTP 500 崩溃"
"ql-20260813-005-5f20","2026-08-13 14:08:14","已完成","修复 2026-08-13-change-center-rework verify-result gap②——pending_review_only 分页精度"
"ql-20260813-006-38fd","2026-08-13 20:16:42","已完成","d004-no-taskkill-source-gate 门禁过严"
"ql-20260813-007-5fb2","2026-08-13 21:11:34","已完成","工作区配置页「同步到服务器」恒失败"
"ql-20260813-008-9aec","2026-08-13 21:16:06","已完成","修复变更列表「更新时间都一样」——mtime 全链路打通（daemon 打包保留真实 mtime + 后端 reparse 取较大值填 updated_at）"
"ql-20260813-011-61d0","2026-08-13 22:07:42","已完成","变更中心推进阶段加源阶段完成度前置校验（堵""没干活就推进""）"
"ql-20260814-001-c8b7","2026-08-14 01:19:35","已完成","修复 P0(ql-007)遗留红测试 task-09-spec-pull-push.test.ts:528"
"ql-20260814-002-72c5","2026-08-14 09:48:41","已完成","修 reparse 500——ql-008 mtime 循环 stat 性能回归（rglob 双 stat → os.scandir 单遍）"
"ql-20260814-003-e649","2026-08-14 13:17:33","已完成","清理 docs/architecture-4a.md §8 注释类与迁移登记类漂移点"
"ql-20260814-004-fab6","2026-08-14 16:05:31","已完成","修复 test_router_transition 4 个预存债失败（TestTransitionResponseFormat 结构测试）"
"ql-20260814-005-5e84","2026-08-14 22:52:22","已完成","修 bootstrap_admin_and_seed_rbac 查重缺陷（同 username 不同 email 的已有 admin 使 INSERT 撞 ux…"
"ql-20260814-006-84c0","2026-08-14 23:22:22","已完成","修 reparse 500——parser.py datetime.fromtimestamp 遇 Windows bind mount 瞬态脏 mtime（实…"
"ql-20260814-007-df46","2026-08-14 23:40:17","已完成","会话页点他人会话全 404——列表跨成员可见（D-005@v1）但 logs/dialogs/stream 端点 owner-only"
"ql-20260814-008-87d7","2026-08-14 23:51:37","已完成","创建/追加会话等 daemon ready 超时 30s"
"ql-20260815-001-f305","2026-08-15 00:08:48","已完成","请求耗时超过 10s（slow.request 事件）时异步采样 pg_stat_activity（含 wait_event、锁等待链 query）写入日志"
"ql-20260815-002-c14e","2026-08-15 00:43:24","已完成","修复 sillyspec CLI 首推进度后变更中心看不到新建变更的缺陷"
"ql-20260815-003-0488","2026-08-15 00:55:34","已完成","修复 run 终止后 session_dialog_requests 孤儿 pending 卡片无作废机制的缺陷"
"ql-20260815-004-5c7d","2026-08-15 01:03:31","已完成","修复 CI Linux pytest 8 failed + 12 errors（reparse parsed=0 连锁）"
"ql-20260815-005-ef98","2026-08-15 09:20:00","已完成","交互式会话报错文案人性化"
"ql-20260815-006-d3ea","2026-08-15 14:07:02","已完成","修复 3 个 CI 红用例的平台假设缺陷（test_dirty_mtime_falls_back 系列）"
"ql-20260815-007-1a50","2026-08-15 14:42:24","已完成","消除 test_mcp_tools.py TestConvergeMission 因宿主环境变量泄漏打真实 LLM 的问题（单用例 18.7s + 烧 toke…"
"ql-20260815-008-3655","2026-08-15 15:34:27","已完成","收口 error-message-l10n verify Notes 的 4 项 f-string 漏网"
"ql-20260815-009-45d1","2026-08-15 16:27:53","已完成","守护测试升级收窄 f-string 盲区"
"ql-20260816-001-e6ca","2026-08-16 06:43:07","已完成","修 step-visibility verify 两条 P2 遗留（详情页 404 空轮 + ChangeAgentRunLog steps 死代码）"
"ql-20260816-002-402b","2026-08-16 14:41:19","已完成","daemon spec 同步链路修复——tar 上传 30s 假失败 + platform-managed 下手动同步推不出新 change"
"ql-20260816-003-7e05","2026-08-16 15:40:18","已完成","修 daemon 全量测试预存失败 B1 + daemon/服务端中断场景健壮性"
"ql-20260816-004-5427","2026-08-16 16:33:45","已完成","daemon/服务端中断极端场景下 change-write 可恢复性"
"ql-20260816-005-5b06","2026-08-16 17:14:25","已完成","变更文件树空态区分真没文件与镜像未同步"
"ql-20260817-001-66e4","2026-08-17 00:10:52","已完成","CLI 本地直跑时文档自动同步平台"
"ql-20260818-001-125d","2026-08-18 00:55:13","已完成","修复 sillyhub-daemon status 命令展示缺陷——status 固定展示 DEFAULT server(localhost:8000) 的 p…"
"ql-20260818-002-3915","2026-08-18 01:01:47","已完成","local.yaml 服务器侧三处过滤——token 不落 landing 树不随 bundle 跨机分发（spec-file-incremental-sync P2 遗留）"
"ql-20260818-003-e464","2026-08-18 08:34:12","已完成","模块卡片 H1 中文标题补齐（平台文档列表可读）"
"ql-20260818-004-75d6","2026-08-18 08:36:48","已完成","变更中心「只看待我处理」聚焦开关从独立黄色横条下放到查询条件区"
"ql-20260818-005-7561","2026-08-18 08:54:54","已完成","存量模块卡片标题补中文名收官——multi-agent-platform 项目 11 张补齐，frontend/daemon 由并行会话同期完成，全仓 211 张核验全过"
"ql-20260818-006-85d6","2026-08-18 09:19:24","已完成","变更中心快速修复 tab 负责人参考进行中/已归档列表的负责人来源"
"ql-20260818-007-22a9","2026-08-18 09:20:00","已完成","变更中心快速修复 tab 时间字段显示偏差 8 小时"
"ql-20260818-008-ec6d","2026-08-18 09:37:41","已完成","变更详情页「变更文件」Dialog 的文件预览区"
"ql-20260818-009-c287","2026-08-18 13:25:18","已完成","修 spec-sync 增量同步超时（事件循环被阻塞 + 无谓全量 reparse）"
"ql-20260818-010-f551","2026-08-18 22:42:28","已完成","工作区文件浏览页布局优化——树支持左右滑动、内容区固定高度内部滚动、预览细节优化"
"ql-20260819-001-4d85","2026-08-19 08:59:41","已完成","explorer 文件树目录节点支持双击展开/收起"
"ql-20260819-002-4c90","2026-08-19 10:18:32","已完成","为跨工作区团队执行变更补可视化原型图"
"ql-20260819-003-ad54","2026-08-19 13:05:55","已完成","扫描文档树徽标「⚠ 冲突N」语义误导"
"ql-20260819-004-695a","2026-08-19 13:20:49","已完成","修复 spec-sync 增量同步的软删行复活缺陷"
"ql-20260819-005-4950","2026-08-19 16:57:47","已完成","在 /ppm/projects 项目维护页行操作加「Agent 团队」入口"
"ql-20260820-001-579d","2026-08-20 01:05:34","已完成","修复 change 模块 test_router.py 等 26 个 fixture ERROR（基线旧债"
"ql-20260820-002-8469","2026-08-20 02:09:11","已完成","全量审计平台缺陷/安全/性能/质量后按优先级修复（docs/platform-audit-2026-08-20.md 批次A+B：后端安全7项+质量9项+基线测…"
"ql-20260820-003-6de8","2026-08-20 03:23:01","已完成","批次C修 daemon 安全/健壮/死代码（DA-1/2/4/5/6/7/11/12/13/15）"
"ql-20260820-004-dbc3","2026-08-20 03:34:52","已完成","docs/platform-audit-2026-08-20.md 批次D前端（FE-2/3/4/5/8/9）"
"ql-20260820-005-68e3","2026-08-20 03:35:48","已完成","docs/platform-audit-2026-08-20.md 批次E（HY-1/4/5/6/7/8/9/10/11/13/14/15）"
"ql-20260820-006-2297","2026-08-20 08:43:37","已完成","/ppm/projects 页「Agent 团队」按钮点击跳转 /projects/{id}/missions 时被拦截"
"ql-20260820-007-6109","2026-08-20 09:59:22","已完成","修复 spec 同步策略 repo-native/repo-mirrored 在 daemon init 与 batch 路径静默失效"
